project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
17790223,30492358,30895064,freelancer,active,1539431999,"Good work , proper weekly update , I like style and results thanks..",1539431999,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17790223, 'context_name': 'SEO LINK BUILDING , Internet marketing, Google ranking for Jai kumar', 'seo_url': 'projects/internet-marketing/SEO-LINK-BUILDING-Internet-marketing-17790223/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",12500.0,False,12500.0,False,12106385
17722015,30492358,2734219,freelancer,active,1539715869,Jai is very skilled and friendly and is always responsive to your questions. Highly recommend!,1539715869,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17722015, 'context_name': 'Drive relevant traffic to website', 'seo_url': 'projects/internet-marketing/Drive-relevant-traffic-website-17722015/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",18.0,False,60.0,False,12118478
17809755,30492358,7862547,freelancer,active,1539796591,Great job and we will use services every month!,1539796591,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17809755, 'context_name': 'Website SEO for vBulletin 5 forum. Incoming links no longer working', 'seo_url': 'projects/php/Website-SEO-for-vBulletin-forum/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",88.0,False,1120.0,False,12122322
17824826,30492358,31374896,freelancer,active,1539862077,Done good Job .Keep it good work like this..in future also..,1539862077,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17824826, 'context_name': 'SEO optimization help to increase search engine visibility', 'seo_url': 'projects/php/SEO-optimization-help-increase-search/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",9000.0,False,9000.0,False,12125224
18012015,30492358,31763589,freelancer,active,1540244513,The project is not completed according to the dispute,1540244513,0.0,incomplete,,"{'review_type': 'project', 'context_id': 18012015, 'context_name': 'Website SEO', 'seo_url': 'projects/website-design/Website-SEO-18012015/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",121.0,False,121.0,False,12140906
17991752,30492358,30934709,freelancer,active,1540461111,He is one of the best Link Builder.,1540461111,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17991752, 'context_name': 'Project for Jai Kumar S. -- 9', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17991752/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12151260
17991757,30492358,30934709,freelancer,active,1540461169,He is one of the best Link Builder.,1540461169,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17991757, 'context_name': 'Project for Jai Kumar S. -- 10', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17991757/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12151269
17991763,30492358,30934709,freelancer,active,1540461214,He is one of the best in his Field.,1540461214,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17991763, 'context_name': 'Project for Jai Kumar S. -- 90093', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17991763/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12151273
17991769,30492358,30934709,freelancer,active,1540461262,He is one of the best in his Field.,1540461262,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17991769, 'context_name': 'Project for Jai Kumar S. -- 49036', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17991769/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12151279
17991772,30492358,30934709,freelancer,active,1540461264,He is one of the best.,1540461264,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17991772, 'context_name': 'Project for Jai Kumar S. -- 46709', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17991772/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12151281
17843836,30492358,7270547,freelancer,active,1540545355,A pleasure working with Jai ,1540545355,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17843836, 'context_name': 'Website and SEO Optimization', 'seo_url': 'projects/php/Website-SEO-Optimization-17843836/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",66.0,False,132.0,False,12155247
17853888,30492358,30492592,freelancer,active,1540689018,Completed project,1540689018,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17853888, 'context_name': 'Project for Jai Kumar S. -- 18/09/27 15:00:44', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-17853888/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,50.0,False,12160734
17869161,30492358,31468714,freelancer,active,1540729624,"Excellent work ,so far so good,weekly update I would like to continue sure",1540729624,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17869161, 'context_name': 'Seo  expert for wordpress, link building, on page off page and socialmedia', 'seo_url': 'projects/wordpress/Seo-expert-for-wordpress-link-17869161/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",10000.0,False,10000.0,False,12161782
17861238,30492358,1716292,freelancer,active,1540761384,Great work,1540761384,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17861238, 'context_name': 'Link Building Sep 2018 -- 2', 'seo_url': 'projects/internet-marketing/Link-Building-Sep-17861238/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",180.0,False,180.0,False,12163105
17877737,30492358,25003628,freelancer,active,1540791346,so far so good my website is new i already started to see improvement in the ranking and i will be continuing with Jai for next month i will post the review next month aswell and im very happy so far. keep up the good work Jai.,1540791346,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17877737, 'context_name': 'Seo Expert Someone with approven results', 'seo_url': 'projects/graphic-design/Seo-Expert-Someone-with-approven/'}","{'id': 2, 'code': 'NZD', 'sign': '$', 'name': 'New Zealand Dollar', 'exchange_rate': 0.71405, 'country': 'NZ', 'is_external': False, 'is_escrowcom_supported': False}",83.0,False,415.0,False,12164010
17984871,30492358,31374896,freelancer,active,1540905986,nice work.good reporting,1540905986,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17984871, 'context_name': 'SEO optimization help to increase search engine visibility - M2', 'seo_url': 'projects/internet-marketing/SEO-optimization-help-increase-search/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",10000.0,False,20000.0,False,12169982
18029598,30492358,30934709,freelancer,active,1541077392,good work,1541077392,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18029598, 'context_name': 'Project for Jai Kumar S. -- 52925', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18029598/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12178422
18029593,30492358,30934709,freelancer,active,1541077442,Good Work,1541077442,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18029593, 'context_name': 'Project for Jai Kumar S. -- 63605', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18029593/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12178427
18029588,30492358,30934709,freelancer,active,1541077480,Good Work,1541077480,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18029588, 'context_name': 'Project for Jai Kumar S. -- 67262', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18029588/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12178432
18029579,30492358,30934709,freelancer,active,1541077504,Good Work,1541077504,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18029579, 'context_name': 'Project for Jai Kumar S. -- 2237', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18029579/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12178434
18029570,30492358,30934709,freelancer,active,1541077551,Good Work,1541077551,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18029570, 'context_name': 'Project for Jai Kumar S. -- 53961', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18029570/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12178440
18016441,30492358,903663,freelancer,active,1541238450,Job done..,1541238450,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18016441, 'context_name': 'Website Backlinks', 'seo_url': 'projects/internet-marketing/Website-Backlinks-18016441/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,12185471
18102973,30492358,13220940,freelancer,active,1541464352,Very good got the work done in a timely manner,1541464352,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18102973, 'context_name': 'On site SEO and off site SEO Genesis Health', 'seo_url': 'projects/wordpress/site-SEO-off-site-SEO/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,12194360
18079264,30492358,29981480,freelancer,active,1541556969,"Jai was always available and provided on-time, high-quality work.",1541556969,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18079264, 'context_name': 'SEO Expert Required', 'seo_url': 'projects/internet-marketing/SEO-Expert-Required-18079264/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",16.0,False,60.0,False,12198640
17934489,30492358,9669054,freelancer,active,1541863707,Great,1541863707,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 17934489, 'context_name': 'SEO FOR HOME TEXTILE ECOMMERCE SITE', 'seo_url': 'projects/internet-marketing/SEO-FOR-HOME-TEXTILE-ECOMMERCE/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,249.0,False,12211310
18075143,30492358,30934709,freelancer,active,1542116323,Good work,1542116323,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18075143, 'context_name': 'Project for Jai Kumar S. -- 94793', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18075143/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",6000.0,False,6000.0,False,12221483
